Incident_ID,Attack_Vector,Infrastructure_Zone,Payload_Volume_MB,Neural_Anomaly_Score,Breach_Status
SEC_001287,Ransomware Core Payload,On-Prem Gateway,206.29,52.71,0
SEC_001288,Ransomware Core Payload,DMZ Proxy Subnet,27.2,34.83,0
SEC_001289,SQL Injection Spectrum,DMZ Proxy Subnet,48.83,37.94,0
SEC_001290,Ransomware Core Payload,On-Prem Gateway,239.57,76.97,1
SEC_001291,DDoS Flooding,DMZ Proxy Subnet,76.07,28.92,0
SEC_001292,Phishing API Exfiltration,On-Prem Gateway,389.22,40.8,0
SEC_001293,Ransomware Core Payload,Cloud Edge Cluster,538.26,53.28,0
SEC_001294,Phishing API Exfiltration,On-Prem Gateway,737.57,75.58,1
SEC_001295,Ransomware Core Payload,On-Prem Gateway,112.5,11.9,0
SEC_001296,SQL Injection Spectrum,Cloud Edge Cluster,94.49,4.3,0
SEC_001297,DDoS Flooding,DMZ Proxy Subnet,61.7,23.66,0
SEC_001298,Phishing API Exfiltration,Cloud Edge Cluster,467.3,24.18,0
SEC_001299,SQL Injection Spectrum,DMZ Proxy Subnet,563.61,46.17,0
SEC_001300,Phishing API Exfiltration,DMZ Proxy Subnet,26.44,38.6,0
SEC_001301,SQL Injection Spectrum,On-Prem Gateway,1250.49,66.66,1
SEC_001302,DDoS Flooding,Cloud Edge Cluster,36.02,10.04,0
SEC_001303,Ransomware Core Payload,On-Prem Gateway,362.71,45.55,0
SEC_001304,SQL Injection Spectrum,Cloud Edge Cluster,567.59,65.64,1
SEC_001305,Phishing API Exfiltration,Cloud Edge Cluster,933.47,41.91,0
SEC_001306,Phishing API Exfiltration,On-Prem Gateway,575.43,65.32,1
SEC_001307,SQL Injection Spectrum,DMZ Proxy Subnet,740.15,71.87,1
SEC_001308,DDoS Flooding,DMZ Proxy Subnet,198.61,52.26,0
SEC_001309,DDoS Flooding,Cloud Edge Cluster,770.9,79.11,1
SEC_001310,Ransomware Core Payload,DMZ Proxy Subnet,49.58,65.01,1
SEC_001311,Ransomware Core Payload,On-Prem Gateway,1025.42,65.68,1
SEC_001312,Phishing API Exfiltration,On-Prem Gateway,368.93,46.4,0
SEC_001313,Phishing API Exfiltration,On-Prem Gateway,776.95,54.83,0
SEC_001314,Ransomware Core Payload,Cloud Edge Cluster,282.93,41.35,0
SEC_001315,Ransomware Core Payload,Cloud Edge Cluster,476.24,72.04,1
SEC_001316,Ransomware Core Payload,DMZ Proxy Subnet,348.33,23.76,0
SEC_001317,SQL Injection Spectrum,On-Prem Gateway,603.86,41.24,0
SEC_001318,Ransomware Core Payload,On-Prem Gateway,50.32,52.67,0
SEC_001319,SQL Injection Spectrum,Cloud Edge Cluster,40.01,46.9,0
SEC_001320,SQL Injection Spectrum,Cloud Edge Cluster,139.72,30.14,0
SEC_001321,Ransomware Core Payload,Cloud Edge Cluster,90.22,46.42,0
SEC_001322,DDoS Flooding,On-Prem Gateway,936.32,72.57,1
SEC_001323,DDoS Flooding,On-Prem Gateway,123.35,57.44,0
SEC_001324,Phishing API Exfiltration,DMZ Proxy Subnet,1687.85,98.63,1
SEC_001325,Ransomware Core Payload,On-Prem Gateway,196.87,53.26,0
SEC_001326,Phishing API Exfiltration,DMZ Proxy Subnet,102.47,73.73,1
SEC_001327,Ransomware Core Payload,DMZ Proxy Subnet,713.65,67.52,1
SEC_001328,Phishing API Exfiltration,On-Prem Gateway,495.76,50.57,0
SEC_001329,SQL Injection Spectrum,DMZ Proxy Subnet,322.3,53.73,0
SEC_001330,Ransomware Core Payload,DMZ Proxy Subnet,376.72,39.59,0
SEC_001331,DDoS Flooding,Cloud Edge Cluster,583.55,89.16,1
SEC_001332,Ransomware Core Payload,On-Prem Gateway,128.71,37.85,0
SEC_001333,Phishing API Exfiltration,DMZ Proxy Subnet,2535.88,100.0,1
SEC_001334,Phishing API Exfiltration,DMZ Proxy Subnet,1668.29,84.2,1
SEC_001335,Phishing API Exfiltration,DMZ Proxy Subnet,484.84,65.85,1
SEC_001336,Phishing API Exfiltration,On-Prem Gateway,112.16,47.49,0
SEC_001337,Phishing API Exfiltration,Cloud Edge Cluster,525.07,43.54,0
SEC_001338,Phishing API Exfiltration,Cloud Edge Cluster,45.72,40.48,0
SEC_001339,DDoS Flooding,On-Prem Gateway,26.01,8.41,0
SEC_001340,Phishing API Exfiltration,On-Prem Gateway,146.09,38.62,0
SEC_001341,DDoS Flooding,On-Prem Gateway,291.47,48.45,0
SEC_001342,Ransomware Core Payload,On-Prem Gateway,924.16,92.58,1
SEC_001343,SQL Injection Spectrum,Cloud Edge Cluster,596.51,42.3,0
SEC_001344,DDoS Flooding,DMZ Proxy Subnet,622.89,35.74,0
SEC_001345,Ransomware Core Payload,DMZ Proxy Subnet,261.41,27.02,0
SEC_001346,SQL Injection Spectrum,On-Prem Gateway,203.05,18.07,0
SEC_001347,DDoS Flooding,On-Prem Gateway,220.66,58.88,0
SEC_001348,DDoS Flooding,DMZ Proxy Subnet,1989.33,100.0,1
SEC_001349,Ransomware Core Payload,Cloud Edge Cluster,30.42,36.02,0
SEC_001350,Phishing API Exfiltration,On-Prem Gateway,919.94,85.12,1
SEC_001351,DDoS Flooding,On-Prem Gateway,400.96,48.05,0
SEC_001352,DDoS Flooding,Cloud Edge Cluster,271.81,39.45,0
SEC_001353,Ransomware Core Payload,Cloud Edge Cluster,593.36,48.74,0
SEC_001354,Phishing API Exfiltration,Cloud Edge Cluster,312.08,37.83,0
SEC_001355,SQL Injection Spectrum,On-Prem Gateway,942.11,44.47,0
SEC_001356,Phishing API Exfiltration,Cloud Edge Cluster,1051.33,76.02,1
SEC_001357,Phishing API Exfiltration,On-Prem Gateway,258.46,39.73,0
SEC_001358,Ransomware Core Payload,On-Prem Gateway,157.85,47.49,0
SEC_001359,Phishing API Exfiltration,Cloud Edge Cluster,415.81,48.04,0
SEC_001360,Ransomware Core Payload,DMZ Proxy Subnet,1107.55,71.86,1
SEC_001361,SQL Injection Spectrum,Cloud Edge Cluster,118.45,21.67,0
SEC_001362,DDoS Flooding,DMZ Proxy Subnet,450.94,49.12,0
SEC_001363,DDoS Flooding,Cloud Edge Cluster,461.32,59.53,0
SEC_001364,Ransomware Core Payload,Cloud Edge Cluster,606.42,37.11,0
SEC_001365,Ransomware Core Payload,On-Prem Gateway,75.48,34.33,0
SEC_001366,Phishing API Exfiltration,On-Prem Gateway,578.17,56.62,0
SEC_001367,Phishing API Exfiltration,On-Prem Gateway,1090.76,62.86,0
SEC_001368,DDoS Flooding,On-Prem Gateway,101.13,25.23,0
SEC_001369,DDoS Flooding,On-Prem Gateway,134.04,38.82,0
SEC_001370,DDoS Flooding,On-Prem Gateway,1611.38,77.45,1
SEC_001371,Ransomware Core Payload,On-Prem Gateway,101.84,39.32,0
SEC_001372,SQL Injection Spectrum,DMZ Proxy Subnet,879.06,51.73,0
SEC_001373,SQL Injection Spectrum,DMZ Proxy Subnet,317.02,58.62,0
SEC_001374,Ransomware Core Payload,On-Prem Gateway,139.8,70.66,1
SEC_001375,Phishing API Exfiltration,DMZ Proxy Subnet,932.7,54.4,0
SEC_001376,SQL Injection Spectrum,Cloud Edge Cluster,277.2,49.1,0
SEC_001377,Phishing API Exfiltration,DMZ Proxy Subnet,337.45,32.6,0
SEC_001378,DDoS Flooding,On-Prem Gateway,212.29,54.11,0
SEC_001379,DDoS Flooding,DMZ Proxy Subnet,416.47,27.68,0
SEC_001380,Phishing API Exfiltration,Cloud Edge Cluster,92.35,40.9,0
SEC_001381,DDoS Flooding,DMZ Proxy Subnet,235.23,26.31,0
SEC_001382,Ransomware Core Payload,On-Prem Gateway,1581.22,90.14,1
SEC_001383,Phishing API Exfiltration,Cloud Edge Cluster,146.36,20.39,0
SEC_001384,Phishing API Exfiltration,Cloud Edge Cluster,493.17,62.06,0
SEC_001385,Phishing API Exfiltration,DMZ Proxy Subnet,189.0,25.01,0
SEC_001386,SQL Injection Spectrum,Cloud Edge Cluster,680.2,65.49,1
SEC_001387,Phishing API Exfiltration,Cloud Edge Cluster,75.12,27.84,0
SEC_001388,Phishing API Exfiltration,Cloud Edge Cluster,1587.27,91.77,1
SEC_001389,Phishing API Exfiltration,On-Prem Gateway,284.14,43.58,0
SEC_001390,SQL Injection Spectrum,Cloud Edge Cluster,133.16,23.9,0
SEC_001391,DDoS Flooding,DMZ Proxy Subnet,46.35,35.01,0
SEC_001392,SQL Injection Spectrum,DMZ Proxy Subnet,95.72,56.78,0
SEC_001393,Ransomware Core Payload,Cloud Edge Cluster,342.07,32.01,0
SEC_001394,Phishing API Exfiltration,DMZ Proxy Subnet,196.94,55.45,0
SEC_001395,Ransomware Core Payload,Cloud Edge Cluster,806.43,84.73,1
SEC_001396,SQL Injection Spectrum,DMZ Proxy Subnet,265.65,28.38,0
SEC_001397,DDoS Flooding,Cloud Edge Cluster,140.69,13.8,0
SEC_001398,DDoS Flooding,Cloud Edge Cluster,444.04,52.29,0
SEC_001399,Phishing API Exfiltration,Cloud Edge Cluster,564.07,44.35,0
SEC_001400,DDoS Flooding,On-Prem Gateway,94.25,61.8,0
SEC_001401,SQL Injection Spectrum,DMZ Proxy Subnet,94.56,34.3,0
SEC_001402,SQL Injection Spectrum,Cloud Edge Cluster,28.81,19.12,0
SEC_001403,DDoS Flooding,On-Prem Gateway,612.0,37.27,0
SEC_001404,Phishing API Exfiltration,On-Prem Gateway,502.53,66.45,1
SEC_001405,Phishing API Exfiltration,Cloud Edge Cluster,301.64,33.5,0
SEC_001406,SQL Injection Spectrum,Cloud Edge Cluster,848.55,64.6,0
SEC_001407,DDoS Flooding,Cloud Edge Cluster,749.19,74.3,1
SEC_001408,SQL Injection Spectrum,Cloud Edge Cluster,408.15,39.06,0
SEC_001409,SQL Injection Spectrum,Cloud Edge Cluster,924.15,66.28,1
SEC_001410,Ransomware Core Payload,DMZ Proxy Subnet,115.71,34.38,0
SEC_001411,SQL Injection Spectrum,Cloud Edge Cluster,65.41,42.87,0
SEC_001412,Phishing API Exfiltration,Cloud Edge Cluster,153.47,45.0,0
SEC_001413,DDoS Flooding,DMZ Proxy Subnet,38.45,28.24,0
SEC_001414,DDoS Flooding,On-Prem Gateway,352.88,45.07,0
SEC_001415,Ransomware Core Payload,DMZ Proxy Subnet,1253.27,74.55,1
SEC_001416,Ransomware Core Payload,On-Prem Gateway,30.06,9.04,0
SEC_001417,Phishing API Exfiltration,On-Prem Gateway,70.61,36.69,0
SEC_001418,Ransomware Core Payload,DMZ Proxy Subnet,282.83,69.7,1
SEC_001419,SQL Injection Spectrum,Cloud Edge Cluster,1234.29,66.12,1
SEC_001420,SQL Injection Spectrum,On-Prem Gateway,183.01,25.73,0
SEC_001421,Phishing API Exfiltration,Cloud Edge Cluster,330.48,30.16,0
SEC_001422,DDoS Flooding,DMZ Proxy Subnet,31.11,42.11,0
SEC_001423,Phishing API Exfiltration,On-Prem Gateway,84.26,40.1,0
SEC_001424,Ransomware Core Payload,Cloud Edge Cluster,1953.64,100.0,1
SEC_001425,DDoS Flooding,On-Prem Gateway,1522.11,77.11,1
SEC_001426,DDoS Flooding,On-Prem Gateway,14.23,31.95,0
SEC_001427,DDoS Flooding,DMZ Proxy Subnet,1376.69,61.6,0
SEC_001428,Ransomware Core Payload,Cloud Edge Cluster,470.64,50.98,0
SEC_001429,SQL Injection Spectrum,Cloud Edge Cluster,922.95,79.99,1
SEC_001430,SQL Injection Spectrum,On-Prem Gateway,284.92,22.63,0
SEC_001431,Ransomware Core Payload,Cloud Edge Cluster,338.18,20.54,0
SEC_001432,Ransomware Core Payload,On-Prem Gateway,313.99,66.25,1
SEC_001433,Phishing API Exfiltration,DMZ Proxy Subnet,506.64,41.09,0
SEC_001434,Phishing API Exfiltration,DMZ Proxy Subnet,79.69,50.23,0
SEC_001435,SQL Injection Spectrum,Cloud Edge Cluster,25.69,28.72,0
SEC_001436,Ransomware Core Payload,DMZ Proxy Subnet,177.63,34.68,0
SEC_001437,Phishing API Exfiltration,DMZ Proxy Subnet,560.86,59.01,0
SEC_001438,Ransomware Core Payload,Cloud Edge Cluster,113.46,21.28,0
SEC_001439,Ransomware Core Payload,On-Prem Gateway,515.6,52.61,0
SEC_001440,SQL Injection Spectrum,DMZ Proxy Subnet,1588.63,87.82,1
SEC_001441,SQL Injection Spectrum,Cloud Edge Cluster,56.37,12.45,0
SEC_001442,Ransomware Core Payload,Cloud Edge Cluster,514.46,55.64,0
SEC_001443,DDoS Flooding,Cloud Edge Cluster,275.94,37.09,0
SEC_001444,DDoS Flooding,DMZ Proxy Subnet,923.71,64.59,0
SEC_001445,Ransomware Core Payload,DMZ Proxy Subnet,99.74,15.84,0
SEC_001446,SQL Injection Spectrum,On-Prem Gateway,542.86,75.59,1
SEC_001447,DDoS Flooding,On-Prem Gateway,831.39,76.41,1
SEC_001448,SQL Injection Spectrum,On-Prem Gateway,1314.04,97.02,1
SEC_001449,DDoS Flooding,On-Prem Gateway,529.34,46.59,0
SEC_001450,Ransomware Core Payload,On-Prem Gateway,321.38,16.92,0
SEC_001451,Phishing API Exfiltration,On-Prem Gateway,444.87,77.09,1
SEC_001452,Phishing API Exfiltration,Cloud Edge Cluster,926.32,66.14,1
SEC_001453,SQL Injection Spectrum,On-Prem Gateway,392.43,34.47,0
SEC_001454,SQL Injection Spectrum,DMZ Proxy Subnet,25.89,37.29,0
SEC_001455,DDoS Flooding,On-Prem Gateway,1214.81,96.1,1
SEC_001456,Ransomware Core Payload,DMZ Proxy Subnet,538.35,51.19,0
SEC_001457,DDoS Flooding,On-Prem Gateway,519.87,69.97,1
SEC_001458,Ransomware Core Payload,Cloud Edge Cluster,121.32,51.1,0
SEC_001459,Ransomware Core Payload,Cloud Edge Cluster,495.99,33.69,0
SEC_001460,SQL Injection Spectrum,DMZ Proxy Subnet,237.29,29.38,0
SEC_001461,Phishing API Exfiltration,On-Prem Gateway,486.01,63.8,0
SEC_001462,Phishing API Exfiltration,Cloud Edge Cluster,62.72,0.0,0
SEC_001463,SQL Injection Spectrum,Cloud Edge Cluster,494.62,47.54,0
SEC_001464,Phishing API Exfiltration,On-Prem Gateway,3360.78,100.0,1
SEC_001465,SQL Injection Spectrum,DMZ Proxy Subnet,34.24,24.22,0
SEC_001466,DDoS Flooding,DMZ Proxy Subnet,1712.94,94.04,1
SEC_001467,Ransomware Core Payload,DMZ Proxy Subnet,247.08,34.51,0
SEC_001468,Phishing API Exfiltration,Cloud Edge Cluster,932.72,59.02,0
SEC_001469,Phishing API Exfiltration,On-Prem Gateway,698.26,41.47,0
SEC_001470,DDoS Flooding,Cloud Edge Cluster,388.67,79.93,1
SEC_001471,DDoS Flooding,Cloud Edge Cluster,615.51,82.63,1
SEC_001472,Phishing API Exfiltration,Cloud Edge Cluster,960.59,50.99,0
SEC_001473,Phishing API Exfiltration,Cloud Edge Cluster,244.99,63.53,0
SEC_001474,SQL Injection Spectrum,On-Prem Gateway,190.23,31.62,0
SEC_001475,SQL Injection Spectrum,Cloud Edge Cluster,507.63,52.24,0
SEC_001476,Phishing API Exfiltration,Cloud Edge Cluster,754.26,59.22,0
SEC_001477,SQL Injection Spectrum,DMZ Proxy Subnet,658.51,46.44,0
SEC_001478,DDoS Flooding,Cloud Edge Cluster,731.35,74.01,1
SEC_001479,Ransomware Core Payload,On-Prem Gateway,269.38,42.66,0
SEC_001480,SQL Injection Spectrum,Cloud Edge Cluster,778.28,53.98,0
SEC_001481,Ransomware Core Payload,On-Prem Gateway,69.63,13.22,0
SEC_001482,SQL Injection Spectrum,On-Prem Gateway,365.85,31.23,0
SEC_001483,Phishing API Exfiltration,On-Prem Gateway,14.6,5.96,0
SEC_001484,SQL Injection Spectrum,DMZ Proxy Subnet,188.59,37.73,0
SEC_001485,Ransomware Core Payload,DMZ Proxy Subnet,217.4,20.75,0
SEC_001486,Ransomware Core Payload,Cloud Edge Cluster,239.01,35.58,0
SEC_001487,Phishing API Exfiltration,Cloud Edge Cluster,547.04,72.43,1
SEC_001488,Ransomware Core Payload,Cloud Edge Cluster,233.37,57.32,0
SEC_001489,Phishing API Exfiltration,On-Prem Gateway,279.96,40.71,0
SEC_001490,Phishing API Exfiltration,On-Prem Gateway,134.04,34.06,0
SEC_001491,Ransomware Core Payload,On-Prem Gateway,222.24,67.09,1
SEC_001492,DDoS Flooding,Cloud Edge Cluster,128.02,42.93,0
SEC_001493,Ransomware Core Payload,Cloud Edge Cluster,46.21,26.93,0
SEC_001494,Ransomware Core Payload,Cloud Edge Cluster,428.23,25.74,0
SEC_001495,SQL Injection Spectrum,Cloud Edge Cluster,508.47,56.25,0
SEC_001496,Ransomware Core Payload,DMZ Proxy Subnet,446.81,60.31,0
SEC_001497,SQL Injection Spectrum,DMZ Proxy Subnet,292.2,32.21,0
SEC_001498,SQL Injection Spectrum,DMZ Proxy Subnet,226.96,43.45,0
SEC_001499,Ransomware Core Payload,Cloud Edge Cluster,907.6,60.85,0
SEC_001500,Phishing API Exfiltration,DMZ Proxy Subnet,341.43,40.9,0
SEC_001501,DDoS Flooding,DMZ Proxy Subnet,305.56,4.91,0
SEC_001502,Ransomware Core Payload,Cloud Edge Cluster,23.69,27.62,0
SEC_001503,Ransomware Core Payload,DMZ Proxy Subnet,199.83,52.53,0
SEC_001504,Phishing API Exfiltration,Cloud Edge Cluster,227.26,29.62,0
SEC_001505,SQL Injection Spectrum,Cloud Edge Cluster,240.99,40.43,0
SEC_001506,Phishing API Exfiltration,Cloud Edge Cluster,402.56,34.76,0
SEC_001507,Phishing API Exfiltration,On-Prem Gateway,355.22,49.62,0
SEC_001508,SQL Injection Spectrum,Cloud Edge Cluster,433.31,44.08,0
SEC_001509,Ransomware Core Payload,DMZ Proxy Subnet,663.45,42.45,0
SEC_001510,Phishing API Exfiltration,DMZ Proxy Subnet,766.46,80.65,1
SEC_001511,Phishing API Exfiltration,Cloud Edge Cluster,581.83,67.21,1
SEC_001512,Ransomware Core Payload,On-Prem Gateway,1412.76,77.44,1
SEC_001513,Ransomware Core Payload,On-Prem Gateway,20.28,38.28,0
SEC_001514,DDoS Flooding,On-Prem Gateway,110.05,42.46,0
SEC_001515,Phishing API Exfiltration,DMZ Proxy Subnet,15.42,40.25,0
SEC_001516,DDoS Flooding,On-Prem Gateway,481.18,23.83,0
SEC_001517,SQL Injection Spectrum,On-Prem Gateway,1039.39,86.67,1
SEC_001518,Ransomware Core Payload,Cloud Edge Cluster,137.56,26.96,0
SEC_001519,Ransomware Core Payload,On-Prem Gateway,1190.0,72.23,1
SEC_001520,DDoS Flooding,On-Prem Gateway,39.97,71.17,1
SEC_001521,Phishing API Exfiltration,On-Prem Gateway,1238.13,84.05,1
SEC_001522,SQL Injection Spectrum,Cloud Edge Cluster,206.98,32.48,0
SEC_001523,Phishing API Exfiltration,Cloud Edge Cluster,60.12,0.0,0
SEC_001524,Phishing API Exfiltration,On-Prem Gateway,311.38,63.3,0
SEC_001525,DDoS Flooding,DMZ Proxy Subnet,145.54,15.64,0
SEC_001526,Phishing API Exfiltration,DMZ Proxy Subnet,162.88,21.46,0
SEC_001527,DDoS Flooding,Cloud Edge Cluster,177.21,32.12,0
SEC_001528,Ransomware Core Payload,On-Prem Gateway,743.11,80.97,1
SEC_001529,Ransomware Core Payload,DMZ Proxy Subnet,360.62,56.02,0
SEC_001530,Ransomware Core Payload,On-Prem Gateway,179.83,34.83,0
SEC_001531,SQL Injection Spectrum,Cloud Edge Cluster,436.11,52.07,0
SEC_001532,SQL Injection Spectrum,DMZ Proxy Subnet,578.69,44.14,0
SEC_001533,Phishing API Exfiltration,Cloud Edge Cluster,155.24,38.3,0
SEC_001534,DDoS Flooding,On-Prem Gateway,252.15,41.19,0
SEC_001535,Phishing API Exfiltration,Cloud Edge Cluster,70.49,47.35,0
SEC_001536,Ransomware Core Payload,Cloud Edge Cluster,101.93,48.59,0
SEC_001537,Phishing API Exfiltration,Cloud Edge Cluster,526.32,58.46,0
SEC_001538,Phishing API Exfiltration,Cloud Edge Cluster,102.09,28.65,0
SEC_001539,Phishing API Exfiltration,DMZ Proxy Subnet,347.15,55.01,0
SEC_001540,Ransomware Core Payload,On-Prem Gateway,567.57,51.32,0
SEC_001541,DDoS Flooding,DMZ Proxy Subnet,62.86,16.29,0
SEC_001542,Phishing API Exfiltration,On-Prem Gateway,388.98,39.51,0
SEC_001543,Ransomware Core Payload,On-Prem Gateway,145.41,37.08,0
SEC_001544,SQL Injection Spectrum,On-Prem Gateway,1494.69,100.0,1
SEC_001545,DDoS Flooding,On-Prem Gateway,309.35,39.62,0
SEC_001546,Ransomware Core Payload,On-Prem Gateway,749.94,41.86,0
SEC_001547,Phishing API Exfiltration,DMZ Proxy Subnet,371.56,45.71,0
SEC_001548,Ransomware Core Payload,On-Prem Gateway,31.97,32.98,0
SEC_001549,DDoS Flooding,Cloud Edge Cluster,463.26,51.32,0
SEC_001550,Phishing API Exfiltration,DMZ Proxy Subnet,1372.89,98.71,1
SEC_001551,SQL Injection Spectrum,DMZ Proxy Subnet,426.15,62.33,0
SEC_001552,SQL Injection Spectrum,On-Prem Gateway,781.64,52.35,0
SEC_001553,SQL Injection Spectrum,Cloud Edge Cluster,982.18,60.04,0
SEC_001554,Ransomware Core Payload,Cloud Edge Cluster,128.49,19.54,0
SEC_001555,DDoS Flooding,On-Prem Gateway,119.24,45.25,0
SEC_001556,SQL Injection Spectrum,On-Prem Gateway,436.86,69.21,1
SEC_001557,Phishing API Exfiltration,Cloud Edge Cluster,250.22,35.28,0
SEC_001558,Phishing API Exfiltration,DMZ Proxy Subnet,836.27,59.83,0
SEC_001559,Phishing API Exfiltration,DMZ Proxy Subnet,1048.27,93.93,1
SEC_001560,Ransomware Core Payload,On-Prem Gateway,208.23,45.91,0
SEC_001561,DDoS Flooding,DMZ Proxy Subnet,133.65,41.89,0
SEC_001562,DDoS Flooding,DMZ Proxy Subnet,694.43,39.91,0
SEC_001563,SQL Injection Spectrum,Cloud Edge Cluster,156.59,46.44,0
SEC_001564,DDoS Flooding,DMZ Proxy Subnet,790.24,47.67,0
SEC_001565,Phishing API Exfiltration,Cloud Edge Cluster,260.04,23.39,0
SEC_001566,Phishing API Exfiltration,On-Prem Gateway,507.57,45.1,0
SEC_001567,Ransomware Core Payload,On-Prem Gateway,57.19,23.5,0
SEC_001568,Phishing API Exfiltration,Cloud Edge Cluster,452.01,44.76,0
SEC_001569,DDoS Flooding,Cloud Edge Cluster,282.48,19.68,0
SEC_001570,Phishing API Exfiltration,On-Prem Gateway,409.51,60.76,0
SEC_001571,SQL Injection Spectrum,Cloud Edge Cluster,94.77,50.71,0
SEC_001572,Ransomware Core Payload,On-Prem Gateway,612.8,25.3,0
SEC_001573,Ransomware Core Payload,On-Prem Gateway,905.83,80.91,1
SEC_001574,DDoS Flooding,On-Prem Gateway,121.93,22.72,0
SEC_001575,Phishing API Exfiltration,On-Prem Gateway,57.27,45.15,0
SEC_001576,Phishing API Exfiltration,On-Prem Gateway,22.77,29.88,0
SEC_001577,DDoS Flooding,On-Prem Gateway,474.21,49.4,0
SEC_001578,DDoS Flooding,DMZ Proxy Subnet,432.38,44.52,0
SEC_001579,SQL Injection Spectrum,DMZ Proxy Subnet,368.04,62.9,0
SEC_001580,DDoS Flooding,On-Prem Gateway,130.75,16.64,0
SEC_001581,Phishing API Exfiltration,DMZ Proxy Subnet,235.1,48.52,0
SEC_001582,SQL Injection Spectrum,Cloud Edge Cluster,418.16,63.25,0
SEC_001583,Ransomware Core Payload,Cloud Edge Cluster,321.02,53.59,0
SEC_001584,Phishing API Exfiltration,On-Prem Gateway,1994.31,100.0,1
SEC_001585,Ransomware Core Payload,DMZ Proxy Subnet,78.01,25.19,0
SEC_001586,Ransomware Core Payload,Cloud Edge Cluster,546.56,66.22,1
SEC_001587,Ransomware Core Payload,Cloud Edge Cluster,245.12,38.21,0
SEC_001588,Phishing API Exfiltration,Cloud Edge Cluster,263.53,59.04,0
SEC_001589,Ransomware Core Payload,Cloud Edge Cluster,580.99,53.12,0
SEC_001590,Phishing API Exfiltration,DMZ Proxy Subnet,542.58,45.89,0
SEC_001591,Ransomware Core Payload,Cloud Edge Cluster,2144.72,100.0,1
SEC_001592,DDoS Flooding,Cloud Edge Cluster,73.84,25.58,0
SEC_001593,DDoS Flooding,Cloud Edge Cluster,61.47,11.27,0
SEC_001594,Phishing API Exfiltration,On-Prem Gateway,591.86,45.92,0
SEC_001595,Ransomware Core Payload,Cloud Edge Cluster,400.65,55.31,0
SEC_001596,Ransomware Core Payload,Cloud Edge Cluster,156.19,57.13,0
SEC_001597,Ransomware Core Payload,DMZ Proxy Subnet,49.24,33.64,0
SEC_001598,DDoS Flooding,Cloud Edge Cluster,52.3,51.86,0
SEC_001599,Ransomware Core Payload,Cloud Edge Cluster,1022.75,50.54,0
SEC_001600,Ransomware Core Payload,Cloud Edge Cluster,107.86,27.67,0
SEC_001601,Phishing API Exfiltration,On-Prem Gateway,187.78,33.18,0
SEC_001602,Ransomware Core Payload,DMZ Proxy Subnet,127.66,33.39,0
SEC_001603,DDoS Flooding,DMZ Proxy Subnet,209.32,39.63,0
SEC_001604,Ransomware Core Payload,On-Prem Gateway,44.38,42.14,0
SEC_001605,DDoS Flooding,On-Prem Gateway,341.41,36.98,0
SEC_001606,DDoS Flooding,DMZ Proxy Subnet,43.5,33.83,0
SEC_001607,SQL Injection Spectrum,Cloud Edge Cluster,737.05,58.81,0
SEC_001608,DDoS Flooding,DMZ Proxy Subnet,131.79,21.38,0
SEC_001609,SQL Injection Spectrum,On-Prem Gateway,361.45,42.75,0
SEC_001610,SQL Injection Spectrum,Cloud Edge Cluster,966.42,66.5,1
SEC_001611,Ransomware Core Payload,DMZ Proxy Subnet,485.55,46.95,0
SEC_001612,SQL Injection Spectrum,Cloud Edge Cluster,354.6,44.66,0
SEC_001613,Phishing API Exfiltration,Cloud Edge Cluster,188.43,38.67,0
SEC_001614,DDoS Flooding,On-Prem Gateway,194.24,31.28,0
SEC_001615,Phishing API Exfiltration,DMZ Proxy Subnet,510.2,69.5,1
SEC_001616,SQL Injection Spectrum,On-Prem Gateway,2324.77,100.0,1
SEC_001617,Ransomware Core Payload,DMZ Proxy Subnet,499.91,39.18,0
SEC_001618,DDoS Flooding,DMZ Proxy Subnet,379.18,86.87,1
SEC_001619,Phishing API Exfiltration,Cloud Edge Cluster,602.29,38.52,0
SEC_001620,Ransomware Core Payload,Cloud Edge Cluster,293.64,21.44,0
SEC_001621,SQL Injection Spectrum,Cloud Edge Cluster,39.91,42.61,0
SEC_001622,Ransomware Core Payload,On-Prem Gateway,383.8,14.2,0
SEC_001623,Phishing API Exfiltration,Cloud Edge Cluster,1434.54,83.85,1
SEC_001624,Ransomware Core Payload,On-Prem Gateway,98.73,66.14,1
SEC_001625,Phishing API Exfiltration,Cloud Edge Cluster,539.04,28.39,0
SEC_001626,Ransomware Core Payload,On-Prem Gateway,112.94,4.79,0
SEC_001627,DDoS Flooding,DMZ Proxy Subnet,357.37,21.81,0
SEC_001628,Ransomware Core Payload,On-Prem Gateway,57.75,45.79,0
